"Designator","Footprint","Mid X","Mid Y","Ref X","Ref Y","Pad X","Pad Y","Layer","Rotation","Comment"
"C764","SMD_1210_CAPC3225X279N","295.276mil","4173.228mil","295.276mil","4173.228mil","354.331mil","4173.228mil","T","180.00","220uF"
"C761","SMD_1210_CAPC3225X279N","295.276mil","3543.307mil","295.276mil","3543.307mil","354.331mil","3543.307mil","T","180.00","220uF"
"C758","SMD_1210_CAPC3225X279N","295.276mil","3385.827mil","295.276mil","3385.827mil","354.331mil","3385.827mil","T","180.00","220uF"
"C755","SMD_1210_CAPC3225X279N","295.276mil","3700.787mil","295.276mil","3700.787mil","354.331mil","3700.787mil","T","180.00","220uF"
"C752","SMD_1210_CAPC3225X279N","295.276mil","3070.866mil","295.276mil","3070.866mil","354.331mil","3070.866mil","T","180.00","220uF"
"C749","SMD_1210_CAPC3225X279N","295.276mil","2913.386mil","295.276mil","2913.386mil","354.331mil","2913.386mil","T","180.00","220uF"
"C746","SMD_1210_CAPC3225X279N","295.276mil","3228.347mil","295.276mil","3228.347mil","354.331mil","3228.347mil","T","180.00","220uF"
"C743","SMD_1210_CAPC3225X279N","295.276mil","2598.425mil","295.276mil","2598.425mil","354.331mil","2598.425mil","T","180.00","220uF"
"C73","SMD_1210_CAPC3225X279N","3098.425mil","6244.095mil","3098.425mil","6244.095mil","3157.48mil","6244.095mil","T","180.00","220uF"
"C72","SMD_1210_CAPC3225X279N","3098.425mil","6086.614mil","3098.425mil","6086.614mil","3157.48mil","6086.614mil","T","180.00","220uF"
"C71","SMD_1210_CAPC3225X279N","3098.425mil","5929.134mil","3098.425mil","5929.134mil","3157.48mil","5929.134mil","T","180.00","220uF"
"C70","SMD_1210_CAPC3225X270N","2362.205mil","6559.055mil","2362.205mil","6559.055mil","2303.15mil","6559.055mil","T","0.00","100uF"
"C7","SMD_0603_CAPC1608X95N","3937.008mil","4066.929mil","3937.008mil","4066.929mil","3937.008mil","4035.433mil","T","90.00","100nF"
"C695","SMD_1210_CAPC3225X270N","2614.173mil","153.543mil","2614.173mil","153.543mil","2614.173mil","212.598mil","T","270.00","100uF"
"C692","SMD_1210_CAPC3225X270N","2456.693mil","153.543mil","2456.693mil","153.543mil","2456.693mil","212.598mil","T","270.00","100uF"
"C69","SMD_1210_CAPC3225X270N","2771.653mil","6586.614mil","2771.653mil","6586.614mil","2830.709mil","6586.614mil","T","180.00","100uF"
"C689","SMD_1210_CAPC3225X270N","566.929mil","153.543mil","566.929mil","153.543mil","566.929mil","212.598mil","T","270.00","100uF"
"C686","SMD_1210_CAPC3225X270N","2173.228mil","6775.591mil","2173.228mil","6775.591mil","2173.228mil","6716.535mil","T","90.00","100uF"
"C680","SMD_1210_CAPC3225X279N","295.276mil","2440.945mil","295.276mil","2440.945mil","354.331mil","2440.945mil","T","180.00","220uF"
"C68","SMD_1210_CAPC3225X279N","1531.496mil","685.039mil","1531.496mil","685.039mil","1472.441mil","685.039mil","T","0.00","220uF"
"C677","SMD_1210_CAPC3225X279N","295.276mil","2755.905mil","295.276mil","2755.905mil","354.331mil","2755.905mil","T","180.00","220uF"
"C674","SMD_1210_CAPC3225X279N","1208.661mil","5771.654mil","1208.661mil","5771.654mil","1267.716mil","5771.654mil","T","180.00","220uF"
"C671","SMD_1210_CAPC3225X279N","2153.543mil","5771.654mil","2153.543mil","5771.654mil","2212.598mil","5771.654mil","T","180.00","220uF"
"C67","SMD_1210_CAPC3225X279N","1531.496mil","842.52mil","1531.496mil","842.52mil","1472.441mil","842.52mil","T","0.00","220uF"
"C668","SMD_1210_CAPC3225X279N","3098.425mil","5771.654mil","3098.425mil","5771.654mil","3157.48mil","5771.654mil","T","180.00","220uF"
"C665","SMD_1210_CAPC3225X279N","4043.307mil","5771.654mil","4043.307mil","5771.654mil","4102.362mil","5771.654mil","T","180.00","220uF"
"C662","SMD_1210_CAPC3225X279N","3421.26mil","1157.48mil","3421.26mil","1157.48mil","3362.205mil","1157.48mil","T","0.00","220uF"
"C66","SMD_1210_CAPC3225X279N","1531.496mil","1000mil","1531.496mil","1000mil","1472.441mil","1000mil","T","0.00","220uF"
"C659","SMD_1210_CAPC3225X279N","2476.378mil","1157.48mil","2476.378mil","1157.48mil","2417.323mil","1157.48mil","T","0.00","220uF"
"C656","SMD_1210_CAPC3225X279N","1531.496mil","1157.48mil","1531.496mil","1157.48mil","1472.441mil","1157.48mil","T","0.00","220uF"
"C653","SMD_1210_CAPC3225X279N","586.614mil","1157.48mil","586.614mil","1157.48mil","527.559mil","1157.48mil","T","0.00","220uF"
"C65","SMD_1210_CAPC3225X270N","2267.716mil","370.079mil","2267.716mil","370.079mil","2326.772mil","370.079mil","T","180.00","100uF"
"C64","SMD_1210_CAPC3225X270N","1858.268mil","342.52mil","1858.268mil","342.52mil","1799.213mil","342.52mil","T","0.00","100uF"
"C616","SMD_0603_CAPC1608X95N","3283.465mil","3173.228mil","3283.465mil","3173.228mil","3283.465mil","3204.724mil","T","270.00","100nF"
"C61","SMD_0603_CAPC1608X95N","2740.157mil","6492.126mil","2740.157mil","6492.126mil","2771.654mil","6492.126mil","T","180.00","220nF"
"C608","SMD_0603_CAPC1608X95N","3838.583mil","3881.89mil","3838.583mil","3881.89mil","3870.079mil","3881.89mil","T","180.00","100nF"
"C605","SMD_1210_CAPC3225X270N","1669.291mil","153.543mil","1669.291mil","153.543mil","1669.291mil","212.598mil","T","270.00","100uF"
"C602","SMD_1210_CAPC3225X270N","4062.992mil","6775.591mil","4062.992mil","6775.591mil","4062.992mil","6716.535mil","T","90.00","100uF"
"C601","SMD_0603_CAPC1608X95N","2405.512mil","3122.047mil","2405.512mil","3122.047mil","2437.008mil","3122.047mil","T","180.00","100nF"
"C60","SMD_0603_CAPC1608X95N","1889.764mil","437.008mil","1889.764mil","437.008mil","1858.268mil","437.008mil","T","0.00","220nF"
"C6","SMD_0603_CAPC1608X95N","4161.417mil","3763.78mil","4161.417mil","3763.78mil","4192.913mil","3763.78mil","T","180.00","100nF"
"C599","SMD_1210_CAPC3225X270N","2960.63mil","6775.591mil","2960.63mil","6775.591mil","2960.63mil","6716.535mil","T","90.00","100uF"
"C597","SMD_0603_CAPC1608X95N","594.488mil","3122.047mil","594.488mil","3122.047mil","625.984mil","3122.047mil","T","180.00","100nF"
"C596","SMD_1210_CAPC3225X270N","3905.512mil","6775.591mil","3905.512mil","6775.591mil","3905.512mil","6716.535mil","T","90.00","100uF"
"C595","SMD_0603_CAPC1608X95N","1531.496mil","3807.087mil","1531.496mil","3807.087mil","1500mil","3807.087mil","T","0.00","100nF"
"C594","SMD_0603_CAPC1608X95N","3342.52mil","3807.087mil","3342.52mil","3807.087mil","3311.024mil","3807.087mil","T","0.00","100nF"
"C593","SMD_1210_CAPC3225X270N","724.409mil","153.543mil","724.409mil","153.543mil","724.409mil","212.598mil","T","270.00","100uF"
"C592","SMD_0805_CAPC2012X145N","4507.874mil","2314.961mil","4507.874mil","2314.961mil","4543.307mil","2314.961mil","T","180.00","10uF"
"C59","SMD_1210_CAPC3225X279N","3641.732mil","3385.827mil","3641.732mil","3385.827mil","3582.677mil","3385.827mil","T","0.00","220uF"
"C58","SMD_1210_CAPC3225X279N","3641.732mil","2755.905mil","3641.732mil","2755.905mil","3582.677mil","2755.905mil","T","0.00","220uF"
"C57","SMD_0402_CAPC1005X55N","2964.567mil","6362.205mil","2964.567mil","6362.205mil","2964.567mil","6379.921mil","T","270.00","100nF"
"C56","SMD_0402_CAPC1005X55N","1665.354mil","566.929mil","1665.354mil","566.929mil","1665.354mil","549.213mil","T","90.00","100nF"
"C55","SMD_1210_CAPC3225X279N","3641.732mil","2598.425mil","3641.732mil","2598.425mil","3582.677mil","2598.425mil","T","0.00","220uF"
"C54","SMD_1210_CAPC3225X279N","3641.732mil","2913.386mil","3641.732mil","2913.386mil","3582.677mil","2913.386mil","T","0.00","220uF"
"C53","SMD_0603_CAPC1608X95N","2964.567mil","6460.63mil","2964.567mil","6460.63mil","2964.567mil","6492.126mil","T","270.00","10uF"
"C52","SMD_0603_CAPC1608X95N","1665.354mil","468.504mil","1665.354mil","468.504mil","1665.354mil","437.008mil","T","90.00","10uF"
"C51","SMD_1210_CAPC3225X279N","3641.732mil","2283.465mil","3641.732mil","2283.465mil","3582.677mil","2283.465mil","T","0.00","220uF"
"C50","SMD_1210_CAPC3225X279N","3641.732mil","2125.984mil","3641.732mil","2125.984mil","3582.677mil","2125.984mil","T","0.00","220uF"
"C5","SMD_0603_CAPC1608X95N","4338.583mil","4417.323mil","4338.583mil","4417.323mil","4338.583mil","4385.827mil","T","90.00","100nF"
"C49","SMD_1210_CAPC3225X279N","3641.732mil","2440.945mil","3641.732mil","2440.945mil","3582.677mil","2440.945mil","T","0.00","220uF"
"C48","SMD_1210_CAPC3225X279N","3637.795mil","4645.669mil","3637.795mil","4645.669mil","3578.74mil","4645.669mil","T","0.00","220uF"
"C47","SMD_1210_CAPC3225X279N","3637.795mil","4488.189mil","3637.795mil","4488.189mil","3578.74mil","4488.189mil","T","0.00","220uF"
"C46","SMD_1210_CAPC3225X279N","3637.795mil","4803.15mil","3637.795mil","4803.15mil","3578.74mil","4803.15mil","T","0.00","220uF"
"C427","SMD_1210_CAPC3225X270N","3748.032mil","212.598mil","3748.032mil","212.598mil","3688.976mil","212.598mil","T","0.00","100uF"
"C426","SMD_1210_CAPC3225X270N","4157.48mil","212.598mil","4157.48mil","212.598mil","4216.535mil","212.598mil","T","180.00","100uF"
"C425","SMD_1210_CAPC3225X270N","2803.15mil","212.598mil","2803.15mil","212.598mil","2744.095mil","212.598mil","T","0.00","100uF"
"C424","SMD_1210_CAPC3225X270N","3212.598mil","212.598mil","3212.598mil","212.598mil","3271.653mil","212.598mil","T","180.00","100uF"
"C423","SMD_1210_CAPC3225X270N","1858.268mil","212.598mil","1858.268mil","212.598mil","1799.213mil","212.598mil","T","0.00","100uF"
"C422","SMD_1210_CAPC3225X270N","2267.716mil","212.598mil","2267.716mil","212.598mil","2326.772mil","212.598mil","T","180.00","100uF"
"C421","SMD_1210_CAPC3225X270N","913.386mil","212.598mil","913.386mil","212.598mil","854.331mil","212.598mil","T","0.00","100uF"
"C420","SMD_1210_CAPC3225X270N","1322.835mil","212.598mil","1322.835mil","212.598mil","1381.89mil","212.598mil","T","180.00","100uF"
"C419","SMD_1210_CAPC3225X279N","3625.984mil","685.039mil","3625.984mil","685.039mil","3685.039mil","685.039mil","T","180.00","220uF"
"C418","SMD_1210_CAPC3225X279N","3625.984mil","1000mil","3625.984mil","1000mil","3685.039mil","1000mil","T","180.00","220uF"
"C417","SMD_1210_CAPC3225X279N","3625.984mil","842.52mil","3625.984mil","842.52mil","3685.039mil","842.52mil","T","180.00","220uF"
"C416","SMD_1210_CAPC3225X279N","2681.102mil","685.039mil","2681.102mil","685.039mil","2740.157mil","685.039mil","T","180.00","220uF"
"C415","SMD_1210_CAPC3225X279N","2681.102mil","1000mil","2681.102mil","1000mil","2740.157mil","1000mil","T","180.00","220uF"
"C414","SMD_1210_CAPC3225X279N","2681.102mil","842.52mil","2681.102mil","842.52mil","2740.157mil","842.52mil","T","180.00","220uF"
"C413","SMD_1210_CAPC3225X279N","1736.22mil","685.039mil","1736.22mil","685.039mil","1795.276mil","685.039mil","T","180.00","220uF"
"C412","SMD_1210_CAPC3225X279N","1736.22mil","1000mil","1736.22mil","1000mil","1795.276mil","1000mil","T","180.00","220uF"
"C411","SMD_1210_CAPC3225X279N","1736.22mil","842.52mil","1736.22mil","842.52mil","1795.276mil","842.52mil","T","180.00","220uF"
"C410","SMD_1210_CAPC3225X279N","791.339mil","685.039mil","791.339mil","685.039mil","850.394mil","685.039mil","T","180.00","220uF"
"C41","SMD_1210_CAPC3225X279N","4043.307mil","6244.095mil","4043.307mil","6244.095mil","4102.362mil","6244.095mil","T","180.00","220uF"
"C409","SMD_1210_CAPC3225X279N","791.339mil","1000mil","791.339mil","1000mil","850.394mil","1000mil","T","180.00","220uF"
"C408","SMD_1210_CAPC3225X279N","791.339mil","842.52mil","791.339mil","842.52mil","850.394mil","842.52mil","T","180.00","220uF"
"C407","SMD_1210_CAPC3225X270N","881.89mil","6716.535mil","881.89mil","6716.535mil","940.945mil","6716.535mil","T","180.00","100uF"
"C406","SMD_1210_CAPC3225X270N","472.121mil","6558.724mil","472.121mil","6558.724mil","413.066mil","6558.724mil","T","0.00","100uF"
"C405","SMD_1210_CAPC3225X270N","1826.772mil","6716.535mil","1826.772mil","6716.535mil","1885.827mil","6716.535mil","T","180.00","100uF"
"C404","SMD_1210_CAPC3225X270N","1417.323mil","6716.535mil","1417.323mil","6716.535mil","1358.268mil","6716.535mil","T","0.00","100uF"
"C403","SMD_1210_CAPC3225X270N","2771.653mil","6716.535mil","2771.653mil","6716.535mil","2830.709mil","6716.535mil","T","180.00","100uF"
"C402","SMD_1210_CAPC3225X270N","2362.205mil","6716.535mil","2362.205mil","6716.535mil","2303.15mil","6716.535mil","T","0.00","100uF"
"C401","SMD_1210_CAPC3225X279N","1003.937mil","6244.095mil","1003.937mil","6244.095mil","944.882mil","6244.095mil","T","0.00","220uF"
"C400","SMD_1210_CAPC3225X279N","1003.937mil","5929.134mil","1003.937mil","5929.134mil","944.882mil","5929.134mil","T","0.00","220uF"
"C40","SMD_1210_CAPC3225X279N","4043.307mil","6086.614mil","4043.307mil","6086.614mil","4102.362mil","6086.614mil","T","180.00","220uF"
"C399","SMD_1210_CAPC3225X279N","1003.937mil","6086.614mil","1003.937mil","6086.614mil","944.882mil","6086.614mil","T","0.00","220uF"
"C398","SMD_1210_CAPC3225X279N","1948.819mil","6244.095mil","1948.819mil","6244.095mil","1889.764mil","6244.095mil","T","0.00","220uF"
"C397","SMD_1210_CAPC3225X279N","1948.819mil","5929.134mil","1948.819mil","5929.134mil","1889.764mil","5929.134mil","T","0.00","220uF"
"C396","SMD_1210_CAPC3225X279N","1948.819mil","6086.614mil","1948.819mil","6086.614mil","1889.764mil","6086.614mil","T","0.00","220uF"
"C395","SMD_1210_CAPC3225X279N","2893.701mil","6244.095mil","2893.701mil","6244.095mil","2834.646mil","6244.095mil","T","0.00","220uF"
"C394","SMD_1210_CAPC3225X279N","2893.701mil","5929.134mil","2893.701mil","5929.134mil","2834.646mil","5929.134mil","T","0.00","220uF"
"C393","SMD_1210_CAPC3225X279N","2893.701mil","6086.614mil","2893.701mil","6086.614mil","2834.646mil","6086.614mil","T","0.00","220uF"
"C39","SMD_1210_CAPC3225X279N","4043.307mil","5929.134mil","4043.307mil","5929.134mil","4102.362mil","5929.134mil","T","180.00","220uF"
"C38","SMD_1210_CAPC3225X270N","3307.087mil","6559.055mil","3307.087mil","6559.055mil","3248.032mil","6559.055mil","T","0.00","100uF"
"C37","SMD_1210_CAPC3225X270N","3716.535mil","6586.614mil","3716.535mil","6586.614mil","3775.59mil","6586.614mil","T","180.00","100uF"
"C352","SMD_1210_CAPC3225X279N","3838.583mil","6244.095mil","3838.583mil","6244.095mil","3779.528mil","6244.095mil","T","0.00","220uF"
"C351","SMD_1210_CAPC3225X279N","3838.583mil","5929.134mil","3838.583mil","5929.134mil","3779.528mil","5929.134mil","T","0.00","220uF"
"C350","SMD_1210_CAPC3225X279N","3838.583mil","6086.614mil","3838.583mil","6086.614mil","3779.528mil","6086.614mil","T","0.00","220uF"
"C35","SMD_1210_CAPC3225X279N","586.614mil","842.52mil","586.614mil","842.52mil","527.559mil","842.52mil","T","0.00","220uF"
"C349","SMD_1210_CAPC3225X270N","3716.535mil","6716.535mil","3716.535mil","6716.535mil","3775.59mil","6716.535mil","T","180.00","100uF"
"C348","SMD_1210_CAPC3225X270N","3307.087mil","6716.535mil","3307.087mil","6716.535mil","3248.032mil","6716.535mil","T","0.00","100uF"
"C347","SMD_0603_CAPC1608X95N","4098.425mil","1874.016mil","4098.425mil","1874.016mil","4066.929mil","1874.016mil","T","0.00","1uF"
"C34","SMD_1210_CAPC3225X279N","586.614mil","1000mil","586.614mil","1000mil","527.559mil","1000mil","T","0.00","220uF"
"C33","SMD_1210_CAPC3225X270N","1322.835mil","370.079mil","1322.835mil","370.079mil","1381.89mil","370.079mil","T","180.00","100uF"
"C322","SMD_0603_CAPC1608X95N","1472.441mil","3673.228mil","1472.441mil","3673.228mil","1472.441mil","3641.732mil","T","90.00","100nF"
"C32","SMD_1210_CAPC3225X270N","913.386mil","342.52mil","913.386mil","342.52mil","854.331mil","342.52mil","T","0.00","100uF"
"C315","SMD_0603_CAPC1608X95N","1472.441mil","3173.228mil","1472.441mil","3173.228mil","1472.441mil","3204.724mil","T","270.00","100nF"
"C309","SMD_0603_CAPC1608X95N","669.291mil","3771.654mil","669.291mil","3771.654mil","669.291mil","3740.157mil","T","90.00","100nF"
"C307","SMD_0603_CAPC1608X95N","2905.512mil","3771.654mil","2905.512mil","3771.654mil","2905.512mil","3740.157mil","T","90.00","100nF"
"C306","SMD_0603_CAPC1608X95N","2842.52mil","3157.48mil","2842.52mil","3157.48mil","2842.52mil","3188.976mil","T","270.00","100nF"
"C305","SMD_0603_CAPC1608X95N","1094.488mil","3771.654mil","1094.488mil","3771.654mil","1094.488mil","3740.157mil","T","90.00","100nF"
"C304","SMD_0603_CAPC1608X95N","1031.496mil","3157.48mil","1031.496mil","3157.48mil","1031.496mil","3188.976mil","T","270.00","100nF"
"C303","SMD_0603_CAPC1608X95N","2480.315mil","3771.654mil","2480.315mil","3771.654mil","2480.315mil","3740.157mil","T","90.00","100nF"
"C3","SMD_0603_CAPC1608X95N","3964.567mil","4303.15mil","3964.567mil","4303.15mil","3996.063mil","4303.15mil","T","180.00","1nF"
"C294","SMD_0603_CAPC1608X95N","1157.48mil","3157.48mil","1157.48mil","3157.48mil","1157.48mil","3188.976mil","T","270.00","100nF"
"C293","SMD_0603_CAPC1608X95N","968.504mil","3771.654mil","968.504mil","3771.654mil","968.504mil","3740.157mil","T","90.00","100nF"
"C291","SMD_0603_CAPC1608X95N","2968.504mil","3157.48mil","2968.504mil","3157.48mil","2968.504mil","3188.976mil","T","270.00","100nF"
"C29","SMD_0603_CAPC1608X95N","3685.039mil","6492.126mil","3685.039mil","6492.126mil","3716.535mil","6492.126mil","T","180.00","220nF"
"C289","SMD_0603_CAPC1608X95N","2779.528mil","3771.654mil","2779.528mil","3771.654mil","2779.528mil","3740.157mil","T","90.00","100nF"
"C28","SMD_0603_CAPC1608X95N","944.882mil","437.008mil","944.882mil","437.008mil","913.386mil","437.008mil","T","0.00","220nF"
"C25","SMD_0402_CAPC1005X55N","3909.449mil","6362.205mil","3909.449mil","6362.205mil","3909.449mil","6379.921mil","T","270.00","100nF"
"C24","SMD_0402_CAPC1005X55N","720.472mil","566.929mil","720.472mil","566.929mil","720.472mil","549.213mil","T","90.00","100nF"
"C239","SMD_1210_CAPC3225X279N","4043.307mil","5141.732mil","4043.307mil","5141.732mil","4102.362mil","5141.732mil","T","180.00","220uF"
"C236","SMD_1210_CAPC3225X279N","586.614mil","685.039mil","586.614mil","685.039mil","527.559mil","685.039mil","T","0.00","220uF"
"C232","SMD_0603_CAPC1608X95N","3933.071mil","3011.811mil","3933.071mil","3011.811mil","3964.567mil","3011.811mil","T","180.00","100nF"
"C231","SMD_0805_CAPC2012X145N","3940.945mil","3086.614mil","3940.945mil","3086.614mil","3976.378mil","3086.614mil","T","180.00","22uF"
"C214","SMD_1210_CAPC3225X279N","2086.614mil","2440.945mil","2086.614mil","2440.945mil","2145.669mil","2440.945mil","T","180.00","220uF"
"C213","SMD_1210_CAPC3225X279N","2086.614mil","2598.425mil","2086.614mil","2598.425mil","2145.669mil","2598.425mil","T","180.00","220uF"
"C212","SMD_1210_CAPC3225X279N","2086.614mil","2283.465mil","2086.614mil","2283.465mil","2145.669mil","2283.465mil","T","180.00","220uF"
"C211","SMD_1210_CAPC3225X279N","2086.614mil","2913.386mil","2086.614mil","2913.386mil","2145.669mil","2913.386mil","T","180.00","220uF"
"C210","SMD_1210_CAPC3225X279N","2086.614mil","3070.866mil","2086.614mil","3070.866mil","2145.669mil","3070.866mil","T","180.00","220uF"
"C21","SMD_0603_CAPC1608X95N","3909.449mil","6460.63mil","3909.449mil","6460.63mil","3909.449mil","6492.126mil","T","270.00","10uF"
"C209","SMD_1210_CAPC3225X279N","4043.307mil","5299.213mil","4043.307mil","5299.213mil","4102.362mil","5299.213mil","T","180.00","220uF"
"C208","SMD_1210_CAPC3225X279N","4043.307mil","4984.252mil","4043.307mil","4984.252mil","4102.362mil","4984.252mil","T","180.00","220uF"
"C207","SMD_1210_CAPC3225X279N","2086.614mil","2755.905mil","2086.614mil","2755.905mil","2145.669mil","2755.905mil","T","180.00","220uF"
"C206","SMD_1210_CAPC3225X279N","1850.394mil","2440.945mil","1850.394mil","2440.945mil","1791.339mil","2440.945mil","T","0.00","220uF"
"C205","SMD_1210_CAPC3225X279N","1850.394mil","2283.465mil","1850.394mil","2283.465mil","1791.339mil","2283.465mil","T","0.00","220uF"
"C204","SMD_1210_CAPC3225X279N","1850.394mil","2598.425mil","1850.394mil","2598.425mil","1791.339mil","2598.425mil","T","0.00","220uF"
"C203","SMD_1210_CAPC3225X279N","1850.394mil","2913.386mil","1850.394mil","2913.386mil","1791.339mil","2913.386mil","T","0.00","220uF"
"C202","SMD_1210_CAPC3225X279N","1850.394mil","2755.905mil","1850.394mil","2755.905mil","1791.339mil","2755.905mil","T","0.00","220uF"
"C201","SMD_1210_CAPC3225X279N","1850.394mil","3070.866mil","1850.394mil","3070.866mil","1791.339mil","3070.866mil","T","0.00","220uF"
"C200","SMD_1210_CAPC3225X279N","2086.614mil","4488.189mil","2086.614mil","4488.189mil","2145.669mil","4488.189mil","T","180.00","220uF"
"C20","SMD_0603_CAPC1608X95N","720.472mil","468.504mil","720.472mil","468.504mil","720.472mil","437.008mil","T","90.00","10uF"
"C2","SMD_0603_CAPC1608X95N","4633.858mil","4086.614mil","4633.858mil","4086.614mil","4633.858mil","4055.118mil","T","90.00","10uF"
"C199","SMD_1210_CAPC3225X279N","2086.614mil","4645.669mil","2086.614mil","4645.669mil","2145.669mil","4645.669mil","T","180.00","220uF"
"C198","SMD_1210_CAPC3225X279N","2086.614mil","4330.709mil","2086.614mil","4330.709mil","2145.669mil","4330.709mil","T","180.00","220uF"
"C197","SMD_1210_CAPC3225X279N","2086.614mil","4015.748mil","2086.614mil","4015.748mil","2145.669mil","4015.748mil","T","180.00","220uF"
"C17","SMD_0603_CAPC1608X95N","3929.134mil","2728.347mil","3929.134mil","2728.347mil","3960.63mil","2728.347mil","T","180.00","100nF"
"C165","SMD_1210_CAPC3225X279N","2086.614mil","4173.228mil","2086.614mil","4173.228mil","2145.669mil","4173.228mil","T","180.00","220uF"
"C164","SMD_1210_CAPC3225X279N","2086.614mil","3858.268mil","2086.614mil","3858.268mil","2145.669mil","3858.268mil","T","180.00","220uF"
"C163","SMD_1210_CAPC3225X279N","1850.394mil","4015.748mil","1850.394mil","4015.748mil","1791.339mil","4015.748mil","T","0.00","220uF"
"C162","SMD_1210_CAPC3225X279N","1850.394mil","3858.268mil","1850.394mil","3858.268mil","1791.339mil","3858.268mil","T","0.00","220uF"
"C161","SMD_1210_CAPC3225X279N","1850.394mil","4173.228mil","1850.394mil","4173.228mil","1791.339mil","4173.228mil","T","0.00","220uF"
"C160","SMD_1210_CAPC3225X279N","1850.394mil","4488.189mil","1850.394mil","4488.189mil","1791.339mil","4488.189mil","T","0.00","220uF"
"C16","SMD_0805_CAPC2012X145N","3925.197mil","2803.15mil","3925.197mil","2803.15mil","3960.63mil","2803.15mil","T","180.00","22uF"
"C159","SMD_1210_CAPC3225X279N","1850.394mil","4330.709mil","1850.394mil","4330.709mil","1791.339mil","4330.709mil","T","0.00","220uF"
"C158","SMD_1210_CAPC3225X279N","1850.394mil","4645.669mil","1850.394mil","4645.669mil","1791.339mil","4645.669mil","T","0.00","220uF"
"C157","SMD_1210_CAPC3225X279N","3641.732mil","3228.347mil","3641.732mil","3228.347mil","3582.677mil","3228.347mil","T","0.00","220uF"
"C156","SMD_1210_CAPC3225X279N","3641.732mil","3070.866mil","3641.732mil","3070.866mil","3582.677mil","3070.866mil","T","0.00","220uF"
"C15","SMD_0603_CAPC1608X95N","4188.976mil","2244.095mil","4188.976mil","2244.095mil","4220.472mil","2244.095mil","T","180.00","10uF"
"C14","SMD_0805_CAPC2012X145N","4106.299mil","1803.15mil","4106.299mil","1803.15mil","4070.866mil","1803.15mil","T","0.00","22uF"
"C137","SMD_1210_CAPC3225X279N","1208.661mil","6244.095mil","1208.661mil","6244.095mil","1267.716mil","6244.095mil","T","180.00","220uF"
"C136","SMD_1210_CAPC3225X279N","1208.661mil","6086.614mil","1208.661mil","6086.614mil","1267.716mil","6086.614mil","T","180.00","220uF"
"C135","SMD_1210_CAPC3225X279N","1208.661mil","5929.134mil","1208.661mil","5929.134mil","1267.716mil","5929.134mil","T","180.00","220uF"
"C134","SMD_1210_CAPC3225X270N","472.121mil","6716.204mil","472.121mil","6716.204mil","413.066mil","6716.204mil","T","0.00","100uF"
"C133","SMD_1210_CAPC3225X270N","881.89mil","6586.614mil","881.89mil","6586.614mil","940.945mil","6586.614mil","T","180.00","100uF"
"C132","SMD_1210_CAPC3225X279N","3421.26mil","685.039mil","3421.26mil","685.039mil","3362.205mil","685.039mil","T","0.00","220uF"
"C131","SMD_1210_CAPC3225X279N","3421.26mil","842.52mil","3421.26mil","842.52mil","3362.205mil","842.52mil","T","0.00","220uF"
"C130","SMD_1210_CAPC3225X279N","3421.26mil","1000mil","3421.26mil","1000mil","3362.205mil","1000mil","T","0.00","220uF"
"C13","SMD_1210_CAPC3225X279N","4129.921mil","1692.913mil","4129.921mil","1692.913mil","4188.976mil","1692.913mil","T","180.00","220uF"
"C129","SMD_1210_CAPC3225X270N","4157.48mil","370.079mil","4157.48mil","370.079mil","4216.535mil","370.079mil","T","180.00","100uF"
"C128","SMD_1210_CAPC3225X270N","3748.032mil","342.52mil","3748.032mil","342.52mil","3688.976mil","342.52mil","T","0.00","100uF"
"C125","SMD_0603_CAPC1608X95N","850.394mil","6492.126mil","850.394mil","6492.126mil","881.89mil","6492.126mil","T","180.00","220nF"
"C124","SMD_0603_CAPC1608X95N","3779.528mil","437.008mil","3779.528mil","437.008mil","3748.031mil","437.008mil","T","0.00","220nF"
"C121","SMD_0402_CAPC1005X55N","1074.803mil","6362.205mil","1074.803mil","6362.205mil","1074.803mil","6379.921mil","T","270.00","100nF"
"C120","SMD_0402_CAPC1005X55N","3555.118mil","566.929mil","3555.118mil","566.929mil","3555.118mil","549.213mil","T","90.00","100nF"
"C12","SMD_0603_CAPC1608X95N","4374.016mil","2307.087mil","4374.016mil","2307.087mil","4342.52mil","2307.087mil","T","0.00","10uF"
"C117","SMD_0603_CAPC1608X95N","1074.803mil","6460.63mil","1074.803mil","6460.63mil","1074.803mil","6492.126mil","T","270.00","10uF"
"C116","SMD_0603_CAPC1608X95N","3555.118mil","468.504mil","3555.118mil","468.504mil","3555.118mil","437.008mil","T","90.00","10uF"
"C11","SMD_0603_CAPC1608X95N","4287.402mil","3700.787mil","4287.402mil","3700.787mil","4255.905mil","3700.787mil","T","0.00","18pF"
"C1070","SMD_1210_CAPC3225X279N","3149.606mil","1708.661mil","3149.606mil","1708.661mil","3149.606mil","1767.716mil","T","270.00","220uF"
"C1067","SMD_1210_CAPC3225X279N","3149.606mil","5220.472mil","3149.606mil","5220.472mil","3149.606mil","5161.417mil","T","90.00","220uF"
"C1064","SMD_1210_CAPC3225X279N","2834.646mil","5220.472mil","2834.646mil","5220.472mil","2834.646mil","5161.417mil","T","90.00","220uF"
"C1061","SMD_1210_CAPC3225X279N","2677.165mil","5220.472mil","2677.165mil","5220.472mil","2677.165mil","5161.417mil","T","90.00","220uF"
